state,year,net in,net out,net total,pct_renters,median_age,pct_female,pct_age_20_34,pct_age_65_plus,pct_college_grads,pct_unemployed,pct_nilf,median_income,home_value
New Hampshire,2019,0.037246093966988976,0.031573792000287565,0.005672301966701411,0.230937309,42,0.506007527,0.186293264,0.185159935,0.285758518,0.016502772,0.280017592,32600,285200.6796485843
New Jersey,2019,0.016977430459189105,0.026054843422180677,-0.009077412962991572,0.329333757,40,0.510610784,0.190470819,0.166315515,0.303342081,0.024195046,0.274588362,32000,354992.20298930706
New Mexico,2019,0.02678638598630034,0.034280460301299505,-0.0074940743149991655,0.29942642,38,0.505994051,0.196303084,0.180380947,0.19943591,0.023660966,0.333426808,21000,197938.2561024815
New York,2019,0.013242921856127462,0.022792883483157833,-0.009549961627030371,0.415644365,39,0.51385497,0.212688515,0.169418802,0.283115672,0.023342307,0.297577755,29400,347261.16483819607
North Carolina,2019,0.030391231852660447,0.02488770144271007,0.005503530409950375,0.319844216,39,0.513944873,0.198923273,0.166890635,0.23087439,0.022541295,0.30360245,24800,207403.64119859494
North Dakota,2019,0.04885802950295869,0.04038073145211657,0.008477298050842123,0.323918526,35,0.491086027,0.23950151,0.157741759,0.208683808,0.012089568,0.229259562,31900,227050.42098183415
Ohio,2019,0.017786547412404444,0.01674049065414059,0.0010460567582638546,0.298895125,39,0.509202762,0.195931765,0.174840407,0.211876021,0.023609089,0.293442866,26600,153230.43822988516
Oklahoma,2019,0.026065337891687725,0.02207592453040401,0.003989413361283715,0.320587136,36,0.504980704,0.206856204,0.159250346,0.181054397,0.02129078,0.30546471,23900,140683.853426109
Oregon,2019,0.03109215623113892,0.0279215196904102,0.0031706365407287197,0.333669691,39,0.505367689,0.204686067,0.181994752,0.252319194,0.025051586,0.306643823,28000,365544.8507027553
Pennsylvania,2019,0.02110969440606713,0.020375612525091687,0.0007340818809754429,0.269339163,40,0.51073095,0.195221539,0.186734421,0.241030202,0.024211472,0.303213899,28000,190838.210617771
Rhode Island,2019,0.0332990038092446,0.029875392068345823,0.00342361174089878,0.324680633,40,0.511850068,0.208436029,0.176925524,0.259815115,0.021851852,0.288656086,29990,297598.7903938213
South Carolina,2019,0.034560658759049914,0.025727624082475246,0.008833034676574668,0.277613012,39,0.517611194,0.192403385,0.182026036,0.212545113,0.022767821,0.321800356,24000,192501.4511118188
South Dakota,2019,0.03086255654812377,0.03170543028304884,-0.0008428737349250696,0.25792537,37,0.492685882,0.190968497,0.174778078,0.209593753,0.017500528,0.2528251,29250,210036.35221814844
Tennessee,2019,0.0291311179382041,0.02338820828439564,0.00574290965380846,0.306811483,38,0.512437375,0.202702113,0.166414855,0.207923682,0.022958413,0.307107858,24300,204702.43486427292
Texas,2019,0.01953942263319277,0.015996898470058557,0.0035425241631342128,0.342050135,35,0.503756723,0.214626277,0.128977009,0.208501476,0.021891316,0.270123746,24000,216553.4730213014
Utah,2019,0.030235583798372094,0.028168888455648796,0.002066695342723298,0.247317027,31,0.498063917,0.230768463,0.113791884,0.218493193,0.015549798,0.225701335,26000,344188.18829207454
Vermont,2019,0.034348079538830234,0.03679918087233208,-0.0024511013335018483,0.240449752,42,0.504145105,0.193828737,0.200537189,0.291609307,0.019941057,0.288356045,30000,269575.3561250134
Virginia,2019,0.03138099109690044,0.03302745792398802,-0.0016464668270875782,0.304131125,38,0.507837778,0.201909222,0.159282874,0.285739742,0.020647251,0.27355302,30000,278531.51524273463
Washington,2019,0.030815028789619104,0.026881151045833388,0.003933877743785716,0.333806266,37,0.499602818,0.216646117,0.158663687,0.267076241,0.023756867,0.278612582,32000,407742.2070381127
West Virginia,2019,0.022302174501488768,0.022874135718364323,-0.000571961216875555,0.236513523,42,0.505733068,0.177603735,0.204374418,0.161903572,0.024707237,0.379980548,21500,115862.41962941218
Wisconsin,2019,0.0187437472669383,0.01771978931737295,0.001023957949565349,0.286183579,39,0.504723626,0.193391114,0.17483324,0.22617414,0.016939995,0.273702888,30000,211859.7091354631
Wyoming,2019,0.05279777406944512,0.04124936674330697,0.011548407326138155,0.251498465,38,0.487747059,0.192062672,0.172081989,0.201854312,0.019578097,0.286620165,29630,249769.35707657292
Alabama,2021,0.023175491908789075,0.021039199229321855,0.00213629267946722,0.268539093,39,0.514889153,0.190898706,0.175516783,0.19765899,0.024601592,0.338607073,23000,197053.53708691543
Alaska,2021,0.04334283216082901,0.057854416613086365,-0.014511584452257358,0.266585503,35,0.474311187,0.2146087,0.132426062,0.218228323,0.030440592,0.268784301,33400,334419.0497235278
Arizona,2021,0.036784309315406834,0.0249683698860412,0.011815939429365634,0.300583977,38,0.500732651,0.203971213,0.18365585,0.231404738,0.027678292,0.317245705,28000,372660.6372293147
Arkansas,2021,0.025451533302054536,0.02098418797103591,0.004467345331018627,0.302621278,38,0.506124642,0.194079364,0.173413054,0.177670974,0.025120535,0.329004581,23000,181707.29016058636
California,2021,0.011160605705474108,0.021536964920762385,-0.010376359215288277,0.411738277,37,0.499962001,0.213142106,0.152012792,0.259287235,0.041686371,0.293955227,27600,672207.0331931227
Colorado,2021,0.04342604280790631,0.042981204878176534,0.0004448379297297758,0.289232285,37,0.493422394,0.219461779,0.15165546,0.322440597,0.0287414,0.259658308,35000,494908.73900904757
Connecticut,2021,0.02985269370875298,0.02724793795308958,0.0026047557556634,0.285691662,41,0.509335902,0.190071991,0.180347942,0.311367854,0.03700885,0.283547218,32900,315152.30015495076
Delaware,2021,0.042779055142967155,0.037070617233756,0.0057084379092111545,0.243579726,41,0.516103506,0.18457141,0.19855509,0.25601664,0.028858343,0.315121628,30000,330429.1230776775
District of Columbia,2021,0.08735813719883938,0.09511311598660378,-0.007754978787764405,0.502478919,34,0.522816208,0.286487576,0.127611372,0.474127304,0.048888889,0.242683382,50000,655086.1740414668
Florida,2021,0.031251441593976366,0.022100122789702983,0.009151318804273383,0.311535059,42,0.50829025,0.182842918,0.211154262,0.249546672,0.026963571,0.337512915,25100,301398.05918309937
Georgia,2021,0.028302756186152335,0.02251834086258434,0.005784415323567996,0.305111891,37,0.511631116,0.202228682,0.146824048,0.242248901,0.02759009,0.294379978,25500,263830.7768439077
Hawaii,2021,0.050218117111571356,0.04228765686717538,0.007930460244395976,0.340948269,40,0.495584276,0.197172078,0.195965046,0.265582327,0.03799236,0.296249947,30000,710168.4585744053
Idaho,2021,0.05127787717206667,0.031100774399637293,0.02017710277242938,0.255739449,37,0.498091716,0.19241863,0.16565479,0.211159526,0.016336801,0.287020568,26400,429443.2525384002
Illinois,2021,0.015558851395060838,0.027015825256016337,-0.011456973860955498,0.277731651,38,0.505502874,0.197096327,0.166150349,0.270650467,0.037870826,0.286139752,30000,226519.07924506976
Indiana,2021,0.0232425442113855,0.021728302798652715,0.001514241412732785,0.245428105,38,0.503907076,0.199507933,0.164073532,0.206291228,0.024250568,0.291325356,28000,195747.88639420515
Iowa,2021,0.024447157806253308,0.023187925735568066,0.0012592320706852414,0.228245527,38,0.499308974,0.191759114,0.177700896,0.214598198,0.018576427,0.26880168,30800,184924.34201774202
Kansas,2021,0.035275188461397905,0.03000686241382794,0.005268326047569966,0.283424692,37,0.498148288,0.197871792,0.166395078,0.249824336,0.020524899,0.275439569,28700,186284.80602144834
Kentucky,2021,0.024142915622535392,0.02095765376383803,0.0031852618586973615,0.274339301,39,0.50552979,0.194683144,0.170439975,0.197036453,0.026832874,0.328220156,24000,175645.9137795881
Louisiana,2021,0.01792574631910121,0.022585692084952,-0.004659945765850791,0.300030039,38,0.510497623,0.197856337,0.166108822,0.186336558,0.035655779,0.330507237,21000,206177.4493523181
Maine,2021,0.031973205201343266,0.014162697796705368,0.017810507404637896,0.205815717,44,0.508451467,0.177532908,0.217322392,0.275389197,0.026619843,0.324795026,30000,313802.8502103396
Maryland,2021,0.026233356804375288,0.030473215685276812,-0.0042398588809015245,0.283449057,39,0.512835984,0.193046407,0.162681916,0.309052901,0.031419781,0.268480189,36000,374229.1741049497
Massachusetts,2021,0.022889504438346784,0.030324440429136734,-0.00743493599078995,0.310652978,39,0.51221702,0.208756883,0.174409923,0.348513463,0.0369442,0.275036247,35000,522273.0716028978
Michigan,2021,0.014375594954783437,0.015886600603847438,-0.0015110056490640015,0.225878787,40,0.504940746,0.196134919,0.181577984,0.230403895,0.033571918,0.31971231,27800,210739.5032504103
Minnesota,2021,0.01652288594876322,0.02475586956579171,-0.00823298361702849,0.216778773,38,0.499953569,0.191546574,0.168798347,0.277307841,0.027128512,0.250602289,35300,303981.7452560812
Mississippi,2021,0.020468397101768957,0.019648282903898764,0.0008201141978701927,0.283181326,38,0.513715247,0.188500881,0.168364031,0.174203423,0.028541695,0.345137993,20000,166543.00954821697
Missouri,2021,0.027189274852710627,0.0243560051779406,0.0028332696747700274,0.26489064,39,0.50750261,0.193409506,0.175894959,0.230510197,0.023709236,0.29575222,28000,207137.41814080576
Montana,2021,0.04070892084015914,0.028237053599247757,0.012471867240911382,0.267088423,39,0.491292445,0.196527845,0.196568596,0.259147438,0.021488385,0.309021065,28000,358939.1596954076
Nebraska,2021,0.022316337577975975,0.02738778130405975,-0.005071443726083775,0.266456756,37,0.499825838,0.199607678,0.164589457,0.243541248,0.014823099,0.242648032,31200,218956.14285811098
Nevada,2021,0.042628486734997535,0.03013167408213189,0.012496812652865646,0.383741875,38,0.495666495,0.201847906,0.164973119,0.200719086,0.048625139,0.296913064,27800,369536.2094161945
New Hampshire,2021,0.03864948556877786,0.032463081173082727,0.006186404395695136,0.225037293,42,0.500043197,0.191994626,0.192105498,0.304877206,0.021122512,0.280760436,36000,364556.01955702336
New Jersey,2021,0.021345705532205442,0.02679921533480179,-0.005453509802596349,0.315973338,40,0.508332461,0.187694464,0.168812674,0.318860208,0.042471078,0.277889487,33000,425534.62978535565
New Mexico,2021,0.03250996175889031,0.027751125153068528,0.0047588366058217806,0.271820621,39,0.503998106,0.194007969,0.184337275,0.214357451,0.035563031,0.345543715,22400,246651.7816332607
New York,2021,0.01463592220642709,0.028809573011232808,-0.014173650804805718,0.397328119,39,0.511284406,0.202763039,0.17532165,0.297946507,0.044819263,0.305227846,30000,403852.8950321017
North Carolina,2021,0.03222789653677495,0.02302836572509581,0.009199530811679141,0.298970673,39,0.511392584,0.196450685,0.170492501,0.252620612,0.028127329,0.305665006,26000,262939.4196938612
North Dakota,2021,0.04949270112131492,0.0415219878701297,0.007970713251185223,0.300516938,35,0.484237652,0.227350738,0.159272622,0.223153037,0.012846023,0.245971343,33000,245298.0535927202
Ohio,2021,0.01582108368638617,0.016301394581407978,-0.0004803108950218078,0.28518694,39,0.507146127,0.19528291,0.178557892,0.222446793,0.02738086,0.300138022,28100,187318.0417892162
Oklahoma,2021,0.02746026758850071,0.018288791778492425,0.009171475810008285,0.31258436,37,0.500697956,0.2012126,0.161910321,0.196162733,0.028698109,0.308090098,24000,171403.71542441336
Oregon,2021,0.0318332970083332,0.0299572206978986,0.001876076310434599,0.319317359,40,0.500397889,0.199749656,0.186026888,0.269806213,0.032503524,0.316051816,30000,454332.6593199211
Pennsylvania,2021,0.02038781790679432,0.020308343564958992,7.947434183532692e-05,0.251926712,40,0.506010387,0.191435072,0.190191789,0.257237627,0.032409456,0.305989036,30000,229941.06665515061
Rhode Island,2021,0.03985669791688737,0.029981906260583526,0.009874791656303842,0.313114156,40,0.51127591,0.205508347,0.182407974,0.273854748,0.042008561,0.288496819,30200,368365.5013152643
South Carolina,2021,0.038155342807863736,0.02317475883243864,0.014980583975425097,0.258706091,40,0.514105887,0.190334454,0.186105934,0.229135541,0.026580782,0.328423018,25000,236733.37062050146
South Dakota,2021,0.031118587047939444,0.02940108481038513,0.0017175022375543122,0.272000813,37,0.491196994,0.191350896,0.175037079,0.217420391,0.014001939,0.264226426,30400,253978.99937018057
Tennessee,2021,0.031973579411421524,0.02216279281212595,0.009810786599295573,0.296495966,39,0.510451716,0.198442257,0.170365285,0.22213829,0.025803351,0.311642159,25230,258761.8992090685
Texas,2021,0.020273818853234,0.015506782525384752,0.004767036327849248,0.326309376,35,0.50076116,0.21160893,0.13197781,0.226507564,0.030725204,0.274902947,25000,261463.24364039753
Utah,2021,0.030662761211217148,0.02425692883987159,0.006405832371345559,0.250058494,31,0.492425198,0.230402564,0.116340296,0.227447479,0.017809301,0.234873239,29000,460522.3755442023
Vermont,2021,0.04962348305088712,0.027644182646032425,0.02197930040485469,0.22430875,42,0.504423997,0.188724693,0.206048918,0.329307434,0.021173537,0.314264913,32200,328984.5704333134
Virginia,2021,0.03186775302617033,0.03239893197405606,-0.0005311789478857284,0.283521444,38,0.504934812,0.200269744,0.16252528,0.300624697,0.024249752,0.281168012,31600,331077.9617114929
Washington,2021,0.029423495073360888,0.03517746108759911,-0.005753966014238221,0.316331365,38,0.49647757,0.213070503,0.16184027,0.285090943,0.030591216,0.291732117,34800,526872.5948504426
West Virginia,2021,0.02477723623593726,0.020494657030510448,0.004282579205426813,0.211596565,43,0.501972844,0.176722516,0.207585817,0.179073103,0.02653342,0.389619728,21400,137326.81339444924
Wisconsin,2021,0.021021230857444673,0.01931872884281108,0.001702502014633591,0.267867647,40,0.498369038,0.190953794,0.178806555,0.236549146,0.017844919,0.282333951,32000,255756.88569099383
Wyoming,2021,0.04757130202484498,0.06069979803559407,-0.013128496010749086,0.242972134,39,0.487305698,0.182600989,0.181104797,0.205479239,0.018576269,0.281354796,29550,292588.5946840188
Alabama,2022,0.02772856458489883,0.02069513147303623,0.007033433111862601,0.262386743,39,0.514935471,0.197486903,0.179742963,0.204721404,0.02093453,0.335337946,25000,221728.89581125134
Alaska,2022,0.05048771327099293,0.04579857018415905,0.00468914308683388,0.282407035,35,0.471371338,0.22758161,0.133983476,0.21615141,0.021613096,0.269608211,36200,357234.6329031151
Arizona,2022,0.03880843024265341,0.028592325094515668,0.010216105148137741,0.299981234,38,0.50062269,0.208886513,0.187932868,0.236533551,0.020865592,0.317770132,30000,450068.741836818
Arkansas,2022,0.02871631505595983,0.024909211668041435,0.0038071033879183945,0.292770281,38,0.505689614,0.195647741,0.177166222,0.18054187,0.022024292,0.33604136,24500,202984.04427387926
California,2022,0.012317191623461633,0.021145920086959914,-0.00882872846349828,0.407106018,37,0.499384002,0.214532082,0.157980245,0.266855203,0.026979958,0.291296815,30000,763278.7223321149
Colorado,2022,0.03976143416252968,0.041556095082152335,-0.0017946609196226523,0.287559123,37,0.492960185,0.22460199,0.156947194,0.335015546,0.019772511,0.254111782,38000,568787.233679816
Connecticut,2022,0.04048938900212178,0.02530409226313541,0.015185296738986373,0.279743147,40,0.510088095,0.193222942,0.183234814,0.315329939,0.025094279,0.280179692,35700,351116.44098878914
Delaware,2022,0.045787776502643894,0.03399326814030358,0.011794508362340313,0.239200665,41,0.515571546,0.185843228,0.209054238,0.269297012,0.022351816,0.307018095,35000,368303.7045267215
District of Columbia,2022,0.09759706600579174,0.1042092533593611,-0.00661218735356936,0.517812513,34,0.524717812,0.287923692,0.13045491,0.497732222,0.030154673,0.236101953,54500,667586.7140214359
Florida,2022,0.033522607161164765,0.022756847585861745,0.01076575957530302,0.310799866,42,0.507818875,0.185233032,0.215519134,0.258335029,0.019488265,0.334868162,28000,376619.6199025682
Georgia,2022,0.030376249599093182,0.023768268322470296,0.006607981276622887,0.309317361,37,0.512867735,0.206799381,0.150573964,0.244459939,0.020808172,0.287621522,28800,317737.9715312764
Hawaii,2022,0.03942800665819778,0.04719935212034617,-0.007771345462148388,0.340527956,40,0.497314949,0.191476716,0.20522901,0.259480654,0.017423323,0.301848498,33700,837284.8312826833
Idaho,2022,0.045822116469213386,0.037268084863584926,0.00855403160562846,0.24989157,37,0.495334014,0.201627306,0.169959975,0.219543453,0.013820291,0.295583933,29000,490710.8939283502
Illinois,2022,0.018329981250764224,0.027528738267296352,-0.009198757016532128,0.274368401,39,0.50489746,0.201847921,0.172110594,0.276328657,0.024105089,0.283507227,32000,247879.15447759893
Indiana,2022,0.022099669091748604,0.020490824510613764,0.0016088445811348398,0.248547461,38,0.503103964,0.202093008,0.16941764,0.209930957,0.017924387,0.288160301,30000,222065.25621239794
Iowa,2022,0.02280930447584167,0.02230871888236676,0.0005005855934749094,0.22542358,38,0.498779728,0.1995337,0.184004647,0.233450408,0.014729808,0.269107772,33000,204560.99258993845
Kansas,2022,0.03241154069384395,0.029305580634015033,0.0031059600598289175,0.270205471,37,0.499236335,0.201429617,0.172877449,0.246658836,0.018309245,0.273895783,30600,209317.61645268856
Kentucky,2022,0.025368286918446864,0.02002979725247347,0.005338489665973393,0.269034042,39,0.505463499,0.197678794,0.174778329,0.202447748,0.021648779,0.322266422,26000,194770.61522801887
Louisiana,2022,0.01660280548401707,0.023286548547672037,-0.006683743063654966,0.290728526,38,0.50960723,0.197419482,0.169787164,0.190601321,0.025683401,0.32276192,23400,217447.70595570843
Maine,2022,0.030330016936652257,0.02547124260772493,0.004858774328927326,0.213787229,45,0.504772114,0.179201496,0.22622894,0.277264787,0.015221534,0.324782364,32000,361034.9873276041
Maryland,2022,0.02291453081963741,0.033603126602706986,-0.010688595783069577,0.280264443,39,0.512621621,0.191584937,0.169180295,0.319812447,0.021042036,0.266251829,38200,402347.3733953243
Massachusetts,2022,0.02472753416139552,0.03116851887240139,-0.006440984711005869,0.316160014,40,0.509901927,0.209182389,0.18026836,0.352820277,0.022394956,0.276136376,38000,576140.0933798336
Michigan,2022,0.015896106457771234,0.01695069612602106,-0.0010545896682498251,0.225802706,40,0.504606484,0.199649536,0.186709186,0.235314753,0.024059015,0.311582543,30000,232321.95102000958
Minnesota,2022,0.020693940970558142,0.023180971496551128,-0.0024870305259929865,0.221437337,38,0.49741761,0.196908653,0.173577586,0.285619109,0.018185176,0.256389509,37200,330882.2389228566
Mississippi,2022,0.024059213153525556,0.020671314787329576,0.00338789836619598,0.274266111,38,0.51458186,0.190754805,0.174650015,0.173189159,0.022941732,0.339599879,22000,183312.1074215588
Missouri,2022,0.026712888239613892,0.025767310401749573,0.0009455778378643191,0.271316068,39,0.507193721,0.198256317,0.180138839,0.234829249,0.018683199,0.297489607,30000,233658.28240686582
Montana,2022,0.04332783695455637,0.035014020893952544,0.00831381606060383,0.262630392,40,0.494389808,0.198444696,0.201033604,0.251344995,0.017007357,0.299788844,29710,433854.6905293234
Nebraska,2022,0.025295892318403342,0.025589936169992656,-0.00029404385158931373,0.283729597,37,0.499496169,0.197904085,0.169642816,0.243846939,0.013015245,0.244387103,33400,243198.9137420671
Nevada,2022,0.040504212366873314,0.03661058204316887,0.0038936303237044473,0.377260546,39,0.496719085,0.203102992,0.169549609,0.197222456,0.027902883,0.297787569,30000,443401.32656987925
New Hampshire,2022,0.03595388438741101,0.034035871801556906,0.001918012585854105,0.229425808,43,0.501540605,0.192377463,0.201712118,0.314023269,0.01543257,0.286503812,39000,418931.0661111067
New Jersey,2022,0.01907761289982921,0.029074233416983824,-0.009996620517154615,0.311321497,40,0.506788009,0.189305763,0.17386594,0.321814604,0.026805773,0.274814804,36000,469924.5903088791
New Mexico,2022,0.03445293216698167,0.028242406376927855,0.0062105257900538155,0.250678072,39,0.503657237,0.197892061,0.191435942,0.217159629,0.022049416,0.334505883,25000,281837.4306631219
New York,2022,0.015480030052088952,0.02786466934408851,-0.012384639291999558,0.405434455,39,0.510960809,0.206371695,0.181130337,0.300926592,0.026019011,0.305040145,31000,440206.13578183745
North Carolina,2022,0.03225954206980233,0.024829759724012964,0.007429782345789369,0.293305815,39,0.511292159,0.202068273,0.174221582,0.26035527,0.019318583,0.301106938,30000,312092.202186873
North Dakota,2022,0.04482295865790696,0.037349464234914816,0.0074734944229921454,0.288569555,36,0.487151288,0.219550318,0.167543352,0.22512868,0.01026742,0.2512098,35100,262675.633926896
Ohio,2022,0.017263764398004783,0.016997047721151185,0.00026671667685359765,0.27823153,39,0.505949103,0.196167457,0.184392762,0.233920078,0.019127585,0.297814795,30000,207076.59081285555
Oklahoma,2022,0.029638837374909098,0.021861463531989037,0.007777373842920061,0.306475447,37,0.502254092,0.205398527,0.164743768,0.197177472,0.020262202,0.309068362,25000,194970.47863703128
Oregon,2022,0.030554311807324475,0.03744191279940902,-0.006887600992084544,0.331128923,40,0.499485984,0.201412124,0.192076813,0.272586004,0.022335127,0.308928462,31600,507813.74085272616
Pennsylvania,2022,0.020450843396829815,0.02176594364997988,-0.001315100253150063,0.255516956,40,0.507181618,0.193245024,0.196058544,0.261434005,0.02177558,0.305999426,31000,251183.54313316094
Rhode Island,2022,0.037187818270380375,0.03645049822011052,0.0007373200502698574,0.304539312,40,0.509460253,0.209381806,0.188318183,0.29874997,0.02477202,0.296929601,35000,412871.1455749485
South Carolina,2022,0.04202242093457029,0.030033823503094068,0.01198859743147622,0.250389862,40,0.512631956,0.191726892,0.190360907,0.237582994,0.021211767,0.319932064,28000,279710.8502557099
South Dakota,2022,0.03483564365251167,0.032274113142599745,0.0025615305099119245,0.2454123,38,0.492935996,0.188793657,0.182233047,0.22657459,0.013306969,0.26825408,33000,293330.1936288329
Tennessee,2022,0.03238979615853053,0.026466319189584614,0.0059234769689459135,0.296821639,39,0.509122026,0.203371161,0.172567792,0.225384002,0.017575102,0.304248456,28500,308209.54156632203
Texas,2022,0.022524617690535955,0.016885670554835103,0.005638947135700852,0.322591777,35,0.500018582,0.215397709,0.134518467,0.233106319,0.022208009,0.269726388,28000,308060.88549227145
Utah,2022,0.027370952048618717,0.03276406188027762,-0.0053931098316589016,0.242476041,32,0.492301526,0.233445043,0.119827556,0.242003668,0.013573119,0.227590807,31000,539502.0529960206
Vermont,2022,0.04075129105749842,0.036488821066191696,0.004262469991306722,0.205168268,42,0.503940878,0.186754324,0.215022007,0.336459763,0.015727965,0.292756203,35000,373051.74629482697
Virginia,2022,0.03107625678298059,0.03301452650871587,-0.0019382697257352803,0.286809566,39,0.504631652,0.201767604,0.168413538,0.305527453,0.018234909,0.281425751,35000,364275.5269196469
Washington,2022,0.03221064599105176,0.033644680020214084,-0.001434034029162326,0.311719331,38,0.494803351,0.215429117,0.167927939,0.291626818,0.020965513,0.285837422,37500,599666.0343665339
West Virginia,2022,0.024733967534712745,0.023125657870339995,0.00160830966437275,0.225602708,42,0.503337171,0.180036571,0.212302468,0.182854915,0.020029226,0.385447251,24000,149198.54799379976
Wisconsin,2022,0.02063819126133666,0.020875113727552144,-0.0002369224662154834,0.266514825,40,0.497576681,0.194232062,0.186628718,0.243990239,0.014319634,0.281603737,34200,280827.16433006566
Wyoming,2022,0.0502826968673192,0.04720658672167255,0.0030761101456466475,0.225931016,39,0.485530143,0.187233501,0.185819626,0.214515094,0.019130312,0.274348491,31200,323939.5183288047
Alabama,2023,0.02360846726739716,0.01985160544976496,0.0037568618176322018,0.261785921,39,0.515725262,0.190960382,0.182678838,0.206974772,0.020058068,0.333865261,27000,227541.76704949047
Alaska,2023,0.04230419690841216,0.04936555607954749,-0.007061359171135331,0.279463217,36,0.468053166,0.218711055,0.139310287,0.21766525,0.028360826,0.258902981,39200,360652.85581683303
Arizona,2023,0.03479854027130048,0.02674523092636382,0.008053309344936657,0.296701108,39,0.501124426,0.20543175,0.193366637,0.243070702,0.020577704,0.319346406,32000,431326.8778071688
Arkansas,2023,0.02410030483393653,0.020947923460288335,0.003152381373648195,0.297036377,38,0.506905753,0.195690497,0.178946857,0.191808802,0.0192243,0.328851086,27000,207985.9458321817
California,2023,0.01094815240865708,0.017923287745659357,-0.006975135337002277,0.406112784,38,0.500730768,0.209950404,0.162147997,0.272075183,0.028461119,0.28946211,32000,753407.6187566255
Colorado,2023,0.03998258152579716,0.0366840417042555,0.0032985398215416573,0.299197973,37,0.493401229,0.221957394,0.160751224,0.339252689,0.020644956,0.255278081,40100,558084.2773302872
Connecticut,2023,0.026558134047142017,0.025774876546622336,0.0007832575005196803,0.289933086,41,0.5079645,0.189374805,0.190758758,0.322112333,0.024762688,0.279805849,38000,377079.3668541044
Delaware,2023,0.038142529419012396,0.02894806426408635,0.009194465154926047,0.223519949,42,0.512871527,0.179720707,0.214536433,0.267128279,0.015459012,0.309826629,35000,382855.8104331889
District of Columbia,2023,0.08484958821238363,0.09674659207963969,-0.011897003867256062,0.517118526,34,0.527497452,0.287849867,0.132064356,0.502020702,0.03233123,0.227775225,61000,642946.8936865
Florida,2023,0.02844026554303447,0.0232602447737575,0.0051800207692769724,0.301821711,42,0.508511403,0.181201037,0.217355029,0.262797842,0.020370819,0.331514344,30000,393245.0945856142
Georgia,2023,0.028456638988726586,0.023222291857494096,0.0052343471312324905,0.302312302,37,0.512272075,0.204960239,0.153987038,0.249936464,0.022493235,0.286384168,30000,327690.6122590326
Hawaii,2023,0.04122429951296186,0.04130892930936745,-8.462979640559004e-05,0.333621575,41,0.49828797,0.18960755,0.211495341,0.275177718,0.017458948,0.305200615,35000,840457.7600953357
Idaho,2023,0.0420091681045386,0.03385853936647999,0.008150628738058607,0.237249367,37,0.495246665,0.19846686,0.173988638,0.221365218,0.017974517,0.295401496,30000,460475.34702584794
Illinois,2023,0.01639614294171547,0.023908487257393314,-0.007512344315677846,0.27278429,39,0.506069194,0.198534004,0.176159266,0.281057802,0.02541816,0.281228722,35000,255345.8993531715
Indiana,2023,0.022206927781972367,0.01797683695355701,0.004230090828415356,0.245478745,38,0.502567763,0.19939789,0.172344026,0.215449158,0.018274754,0.285209741,31100,231370.06273699223
Iowa,2023,0.023079885433235147,0.023779770271293865,-0.0006998848380587175,0.228947953,39,0.500256626,0.190402319,0.186534535,0.230818234,0.015394742,0.272379454,35000,212365.391402545
Kansas,2023,0.026528552292420043,0.03194523693357701,-0.005416684641156966,0.274727797,37,0.497562868,0.201727094,0.176232177,0.253048497,0.015855553,0.269744711,33000,220191.40846647054
Kentucky,2023,0.023852954465708964,0.020873752150628668,0.0029792023150802954,0.274560698,39,0.504789276,0.197890748,0.177188403,0.200915612,0.020207222,0.318362787,28000,203970.71659534972
Louisiana,2023,0.01535426500607305,0.02231755377729781,-0.006963288771224759,0.285542342,38,0.510779888,0.193446776,0.173830046,0.19208706,0.023240672,0.323958311,25000,212737.0786870542
Maine,2023,0.027489928274591825,0.01987321491786706,0.007616713356724765,0.217951712,44,0.509762689,0.175792171,0.228875808,0.285230153,0.016729693,0.319924025,35000,382857.55954330415
Maryland,2023,0.026622854406500224,0.03258462553353054,-0.0059617711270303145,0.280653559,39,0.514923904,0.187697656,0.172610571,0.317622434,0.021413525,0.261792357,40000,411719.492232752
Massachusetts,2023,0.020908123114576647,0.02671970431587789,-0.005811581201301243,0.316498745,40,0.511152985,0.206589569,0.184780213,0.362190614,0.022458226,0.274137355,40000,598466.8203016779
Michigan,2023,0.013593289463372163,0.015703932061435666,-0.0021106425980635026,0.217301015,40,0.504668654,0.196971863,0.192454993,0.239523711,0.022239234,0.312741394,31000,238256.4011058566
Minnesota,2023,0.017675814662093284,0.019282679918414123,-0.0016068652563208385,0.215540314,39,0.498333454,0.191089446,0.178600066,0.293232995,0.01598612,0.253098033,40000,333369.2841838343
Mississippi,2023,0.022220815962394166,0.02136186972068197,0.0008589462417121947,0.250409057,39,0.514702571,0.18490351,0.175903241,0.178403505,0.021244757,0.340870296,24000,182114.84620480452
Missouri,2023,0.023453942697085887,0.022249449412394793,0.0012044932846910945,0.2626848,39,0.506618458,0.196351738,0.183979228,0.239944249,0.017434358,0.292053493,32000,242753.89527540756
Montana,2023,0.03283021933532532,0.03294718089632581,-0.00011696156100049482,0.259928391,40,0.49731553,0.195321024,0.20491838,0.258175231,0.012546654,0.305180383,32000,435445.5378011672
Nebraska,2023,0.024840992596780947,0.0250406159315316,-0.00019962333475065375,0.275111088,37,0.494972905,0.201197041,0.172916312,0.243915347,0.014030173,0.242620853,35100,255608.75531853395
